id	PD_meta_logFC	PD_meta_se	PD_meta_p	PD_I2	PD_tau2	PD_meta_FDR
WDR33	-0.103975854355306	0.0256900371526861	5.18069354901867e-05	0	0	0.00013895131771905
WHAMMP3	-0.0605356162607369	0.0156862616353855	0.000113782689776573	0	0	0.000293404027940184
WIBG	-0.346350844864031	0.0407241901726439	1.81918451625921e-17	0	0	1.46376976354561e-16
WNT3	-0.0409844333951686	0.0153689921186421	0.00766008727575911	0	0	0.0141329423410502
WSCD1	0.0213978119727808	0.0190091271564182	0.260309507751658	0	0	0.333887767138289
WTH3DI	-0.179490934334751	0.0361074454155985	6.66006166399224e-07	0	0	2.2174688069001e-06
WWC2	-0.111225502457075	0.0283870483719715	8.92208906580679e-05	0	0	0.0002331818164868
XAGE1E	0.0595476751528836	0.0361940439045198	0.0999215444364659	0	0	0.145325225297555
XCL2	0.493822994944305	0.0524724532756941	4.91016838732566e-21	0	0	5.3336704107325e-20
XGY2	-0.582846668668632	0.0529994794300309	3.94116481804274e-28	0	0	6.34235597570211e-27
XKR4	-0.0302485623467812	0.0213296248809878	0.156147594340173	0	0	0.214025645870047
XKRY2	0.00381985458752554	0.0120387710074442	0.751018967980787	0	0	0.806220485701426
YLPM1	-0.250507179047541	0.0527324873721002	2.0288579318327e-06	0	0	6.37641064290278e-06
YME1L1	0.131504164381324	0.034240176524469	0.000122714360708547	0	0	0.000314568670960847
YY2	0.0408148068549326	0.0231060362668915	0.077326556552295	0	0	0.116056610784014
ZBTB1	-0.48089203900481	0.0504170351745024	1.45214092384604e-21	0	0	1.60752925200282e-20
ZC3H11A	-0.0992698440227611	0.0266094567740949	0.000191007075440919	0	0	0.000473566757655233
ZC3H12A	0.543249678472752	0.0602239743004171	1.87252115609063e-19	0	0	1.78815481828875e-18
ZCCHC2	-0.0263856458974663	0.0223823459347631	0.238454042256935	0	0	0.309972419927115
ZDHHC11B	-0.642440448381186	0.076800308948206	6.0076008752476e-17	0	0	4.6821570946997e-16
ZEB1	0.197142820877419	0.0327426777107241	1.73370291744042e-09	0	0	7.40338002582666e-09
ZFP41	-0.0420033125749765	0.0343770038346399	0.221766882178342	0	0	0.290452781632222
ZFY	0.0150213091932036	0.0690367120633158	0.827752967142247	41.8146618963631	0.00398633698656901	0.868216449543286
ZFY-AS1	-0.0545501190537047	0.0138565680876867	8.25857530448541e-05	0	0	0.000216818789715946
ZGPAT	0.101621424248999	0.034121283407494	0.00289907404776009	0	0	0.00599832225596076
ZIC1	-0.0307780314664428	0.0159370291500008	0.0534549051886853	0	0	0.0833225338277445
ZIM2	0.0477404590407116	0.0355700533551874	0.179546344560503	0	0	0.242005457486879
ZMYM6NB	0.65332854164772	0.048073067747755	4.57055856557911e-42	0	0	1.84735599697128e-40
ZNF131	-0.329060800306849	0.0368984563919406	4.74741883945051e-19	0	0	4.29740309529426e-18
ZNF263	0.000650347225574896	0.0178267599459717	0.970898417110376	0	0	0.97809168536536
ZNF273	-0.0667678939089304	0.0145873188985241	4.71423406593866e-06	0	0	1.42492848810459e-05
ZNF280D	-0.0790412767371269	0.0210050780610249	0.000167913804927822	0	0	0.000420510364502241
ZNF286B	-0.198740444522146	0.0360624583928446	3.56787438112335e-08	0	0	1.3779923720872e-07
ZNF320	-0.135775956833901	0.0406999011141248	0.00084985001055457	0	0	0.00190831953274398
ZNF33B	-0.0217387117741232	0.0189786334320522	0.252030734851107	0	0	0.324511766712883
ZNF37A	-0.0336987653611522	0.0440665315989255	0.444435492086704	13.1058280364968	0.000511145524967315	0.526536390761208
ZNF395	-0.293344366004401	0.0485123305832251	1.47750878753168e-09	0	0	6.35621354636152e-09
ZNF410	-0.186239212399468	0.0318472428515945	4.97843879000959e-09	0	0	2.06504215203739e-08
ZNF44	-0.218619465348245	0.0249333877787251	1.81639912493421e-18	0	0	1.57059785031625e-17
ZNF559-ZNF177	0.174487804543386	0.0439201573547483	7.10204403428034e-05	0	0	0.000188160861761879
ZNF562	-0.311745453578877	0.0385777895272214	6.42605329934974e-16	0	0	4.65353359761244e-15
ZNF587	-0.0662327798149803	0.0252626793499737	0.00874760174530039	0	0	0.0160203707411297
ZNF595	0.0622423623405046	0.0251839144968698	0.013454280480004	0	0	0.0238607545655581
ZNF625-ZNF20	-0.0304152231985931	0.0268306538007608	0.256962466105335	0	0	0.330326010422391
ZNF638-IT1	-0.00475004175653258	0.0474857727456185	0.920319841103838	46.5843590216552	0.0021110370057814	0.941445487839005
ZNF664-FAM101A	0.134141690552461	0.032659343564227	4.0031280392595e-05	57.3139335996541	0.00122274713463784	0.000108371285548801
ZNF670-ZNF695	0.080799376338173	0.021654915523963	0.00019055044549809	0	0	0.000473109534679543
ZNF674	0.149224902270423	0.0238699971282958	4.06352968003988e-10	0	0	1.81553074136486e-09
ZNF70	0.280234218378847	0.0788683738468648	0.000380591285994891	49.7941625337403	0.00619652621249006	0.000893875209539352
ZNF707	-0.00770086540994706	0.0254668367872822	0.762356314398564	41.5139605366758	0.000538525218111149	0.814867942450618
ZNF717	0.0592813864052654	0.0193269504930533	0.00216008266277027	0	0	0.00458391168241115
ZNF718	0.156303969495763	0.0206915422506939	4.22080879003649e-14	0	0	2.62930669429513e-13
ZNF720	-0.164258731172894	0.0244972227511476	2.01133332960402e-11	0	0	9.95925164345237e-11
ZNF729	-0.0650644150503371	0.0523106236308028	0.21356993349544	0	0	0.281413604560329
ZNF75A	0.0263950601881157	0.023387172987606	0.259061255604723	0	0	0.332532099144024
ZNF75D	-0.0227303777719309	0.0280083476547852	0.417045726379922	20.7805152013341	0.000326096159072474	0.496796074330571
ZNF768	-0.0273100112853877	0.0459249148296988	0.552066376385734	0	0	0.62917466371043
ZNF77	0.0809428134979012	0.0207900168505854	9.88693184196855e-05	0	0	0.00025723783744523
ZNF775	0.391333201817358	0.0335926836625781	2.31193664295343e-31	0	0	4.61855848902652e-30
ZNF780B	0.0524608528487861	0.0717309516986458	0.464561810564007	63.9771831990298	0.00658373279518565	0.545546234297463
ZNF783	-0.00225145946858124	0.0471899191282384	0.961946884237705	75.2597966977738	0.00335485657163318	0.971448974320239
ZNF785	0.147851401353332	0.0350470981640382	2.45770663860513e-05	0	0	6.82347306373116e-05
ZNF788	0.09462319170363	0.0331356424578812	0.00429513023160913	0	0	0.00846364664686697
ZNF8	0.00809341437759564	0.0466892098332078	0.862379020211059	0	0	0.896420297324654
ZNF806	-0.0800871637546991	0.0384946997654899	0.0374822166417915	0	0	0.0607121085959306
ZNF816-ZNF321P	0.0196127481248633	0.016359808460464	0.230591227130546	0	0	0.300876541105772
ZNF846	-0.170499033105037	0.0222245046984072	1.69773232377203e-14	0	0	1.11767377981659e-13
ZNF861P	0.0449063453203319	0.0409265600647129	0.272535567428962	0	0	0.347263061724
ZNF890P	0.0726887706172508	0.028612269724275	0.0110701845124669	0	0	0.0199584861853397
ZNRD1-AS1	-0.00137661914158124	0.015585731114062	0.929617888045671	15.2477179614293	7.42712965663084e-05	0.949280781094816
ZP3	0.0440721871523761	0.0676488686824797	0.514733800852119	0	0	0.594423485635205
ZPR1	-0.0741366022443625	0.0400268042937908	0.0640008552709265	0	0	0.0982558675672745
ZRANB2	0.0015709103251131	0.047357593484996	0.9735380288493	61.5181082785434	0.0027593847036802	0.9786056067901
ZRSR1	0.116643543452422	0.039470931634764	0.00312490893594818	0	0	0.00635959219048939
ZSWIM8	-0.00311650366769802	0.036933674710708	0.932753442990368	0	0	0.950995530865353
ZSWIM8-AS1	-0.0105541058018018	0.024530411547644	0.667016870942989	0	0	0.736047823300898
ZXDB	0.0506163527983843	0.0169993191659388	0.00290560573143054	0	0	0.00600468818219534
